,Itemcode,Item Description,Brand,Pack-size,Vendor ID,Receive Date,PO Number,PO Line #,Ordered Quantity,Order UOM,Received Quantity,Rec. UOM,Weight (LB),Variance (Quantity),Estimate Inventory Cost,Actual Inventory Cost,Variance (Inventory Cost),Estimate Add-on Cost,Actual Add-on Cost,Variance (Add-on Cost),Price per Case ($)
1342,APPE13,Apple McIntosh ECO tote 8/5#,,,BHO,09/29/2017,5650,2,140,CS,140,CS,0.0,0.0,3220.0,3220.0,0.0,0.0,0.0,0.0,23.0
1343,APPE13,Apple McIntosh ECO tote 8/5#,,,PFF,09/29/2017,5702,1,34,CS,34,CS,0.0,0.0,765.0,765.0,0.0,205.13,205.13,0.0,22.5
1344,APPE13,Apple McIntosh ECO tote 8/5#,,,PFF,10/02/2017,5717,2,26,CS,26,CS,0.0,0.0,585.0,585.0,0.0,310.44,310.44,0.0,22.5
1345,APPE13,Apple McIntosh ECO tote 8/5#,,,PFF,10/04/2017,5732,1,18,CS,18,CS,0.0,0.0,405.0,405.0,0.0,139.63,139.63,0.0,22.5
1346,APPE13,Apple McIntosh ECO tote 8/5#,,,PFF,10/06/2017,5750,3,14,CS,14,CS,0.0,0.0,315.0,315.0,0.0,117.55,117.55,0.0,22.5
1347,APPE13,Apple McIntosh ECO tote 8/5#,,,PFF,10/13/2017,5792,1,5,CS,5,CS,0.0,0.0,112.5,112.5,0.0,52.56,52.56,0.0,22.5
1348,APPE13,Apple McIntosh ECO tote 8/5#,,,PFF,10/16/2017,5814,1,14,CS,14,CS,0.0,0.0,315.0,315.0,0.0,123.8,123.8,0.0,22.5
1349,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,10/17/2017,5817,3,105,CS,105,CS,0.0,0.0,2362.5,2362.5,0.0,0.0,0.0,0.0,22.5
1350,APPE13,Apple McIntosh ECO tote 8/5#,,,PFF,10/18/2017,5824,1,7,CS,7,CS,0.0,0.0,157.5,157.5,0.0,90.98,90.98,0.0,22.5
1351,APPE13,Apple McIntosh ECO tote 8/5#,,,PFF,10/20/2017,5845,2,8,CS,8,CS,0.0,0.0,180.0,180.0,0.0,75.55,75.55,0.0,22.5
1352,APPE13,Apple McIntosh ECO tote 8/5#,,,PFF,10/23/2017,5866,3,22,CS,22,CS,0.0,0.0,495.0,495.0,0.0,253.94,253.94,0.0,22.5
1353,APPE13,Apple McIntosh ECO tote 8/5#,,,PFF,10/25/2017,5869,2,6,CS,6,CS,0.0,0.0,135.0,135.0,0.0,69.77,69.77,0.0,22.5
1354,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,10/26/2017,5874,3,70,CS,70,CS,0.0,0.0,1575.0,1575.0,0.0,0.0,0.0,0.0,22.5
1355,APPE13,Apple McIntosh ECO tote 8/5#,,,BHO,10/27/2017,5853,2,70,CS,70,CS,0.0,0.0,1575.0,1575.0,0.0,0.0,0.0,0.0,22.5
1356,APPE13,Apple McIntosh ECO tote 8/5#,,,PFF,10/27/2017,5885,2,4,CS,4,CS,0.0,0.0,90.0,90.0,0.0,43.63,43.63,0.0,22.5
1357,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,11/03/2017,5907,2,70,CS,70,CS,0.0,0.0,1575.0,1575.0,0.0,0.0,0.0,0.0,22.5
1358,APPE13,Apple McIntosh ECO tote 8/5#,,,BHO,11/10/2017,5955,2,35,CS,35,CS,0.0,0.0,787.5,787.5,0.0,0.0,0.0,0.0,22.5
1359,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,11/17/2017,5960,2,35,CS,35,CS,0.0,0.0,787.5,787.5,0.0,0.0,0.0,0.0,22.5
1360,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/09/2018,6717,1,140,CS,140,CS,0.0,0.0,3220.0,3220.0,0.0,0.0,0.0,0.0,23.0
1361,APPE13,Apple McIntosh ECO tote 8/5#,,,KLK,09/10/2018,6720,1,210,CS,210,CS,0.0,0.0,4725.0,4725.0,0.0,0.0,0.0,0.0,22.5
1362,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/10/2018,6730,1,18,CS,18,CS,0.0,0.0,414.0,414.0,0.0,233.92,233.92,0.0,23.0
1363,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/12/2018,6745,2,19,CS,19,CS,0.0,0.0,437.0,437.0,0.0,167.57,167.57,0.0,23.0
1364,APPE13,Apple McIntosh ECO tote 8/5#,,,ROG,09/14/2018,6753,3,105,CS,105,CS,0.0,0.0,2362.5,2362.5,0.0,0.0,0.0,0.0,22.5
1365,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/14/2018,6752,3,70,CS,70,CS,0.0,0.0,1575.0,1575.0,0.0,0.0,0.0,0.0,22.5
1366,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/14/2018,6761,4,39,CS,39,CS,0.0,0.0,897.0,897.0,0.0,421.52,421.52,0.0,23.0
1367,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/16/2018,6777,3,35,CS,35,CS,0.0,0.0,805.0,805.0,0.0,0.0,0.0,0.0,23.0
1368,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/17/2018,6779,3,39,CS,39,CS,0.0,0.0,897.0,897.0,0.0,447.99,447.99,0.0,23.0
1369,APPE13,Apple McIntosh ECO tote 8/5#,,,BHO,09/19/2018,6795,5,20,CS,20,CS,0.0,0.0,460.0,460.0,0.0,241.99,241.99,0.0,23.0
1370,APPE13,Apple McIntosh ECO tote 8/5#,,,BHO,09/20/2018,6773,2,245,CS,245,CS,0.0,0.0,5635.0,5635.0,0.0,0.0,0.0,0.0,23.0
1371,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/21/2018,6810,3,10,CS,10,CS,0.0,0.0,230.0,230.0,0.0,122.51,96.87,-20.93,23.0
1372,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,09/24/2018,6772,1,350,CS,350,CS,0.0,0.0,7875.0,7875.0,0.0,0.0,0.0,0.0,22.5
1373,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,09/24/2018,6830,2,11,CS,11,CS,0.0,0.0,253.0,253.0,0.0,153.62,153.62,0.0,23.0
1374,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/26/2018,6829,3,2,CS,2,CS,0.0,0.0,46.0,46.0,0.0,24.39,23.83,-2.3,23.0
1375,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,09/26/2018,6836,2,7,CS,7,CS,0.0,0.0,161.0,161.0,0.0,85.37,83.43,-2.27,23.0
1376,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/27/2018,6816,4,70,CS,70,CS,0.0,0.0,1575.0,1575.0,0.0,0.0,0.0,0.0,22.5
1377,APPE13,Apple McIntosh ECO tote 8/5#,,,ROG,09/27/2018,6817,2,140,CS,140,CS,0.0,0.0,3150.0,3150.0,0.0,0.0,0.0,0.0,22.5
1378,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,09/27/2018,6843,2,70,CS,70,CS,0.0,0.0,1610.0,1610.0,0.0,0.0,0.0,0.0,23.0
1379,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,09/28/2018,6851,2,9,CS,9,CS,0.0,0.0,207.0,207.0,0.0,36.93,25.16,-31.87,23.0
1381,APPE13,Apple McIntosh ECO tote 8/5#,,,BHO,10/01/2018,6824,2,210,CS,210,CS,0.0,0.0,4725.0,4725.0,0.0,0.0,0.0,0.0,22.5
1382,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,10/03/2018,6864,2,15,CS,15,CS,0.0,0.0,345.0,345.0,0.0,128.6,128.6,0.0,23.0
1383,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,10/04/2018,6879,3,35,CS,35,CS,0.0,0.0,805.0,805.0,0.0,0.0,0.0,0.0,23.0
1384,APPE13,Apple McIntosh ECO tote 8/5#,,,BHO,10/08/2018,6869,2,175,CS,175,CS,0.0,0.0,3937.5,3937.5,0.0,0.0,0.0,0.0,22.5
1385,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/10/2018,6893,3,37,CS,37,CS,0.0,0.0,851.0,851.0,0.0,211.75,210.52,-0.58,23.0
1386,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,10/11/2018,6903,3,35,CS,35,CS,0.0,0.0,805.0,805.0,0.0,0.0,0.0,0.0,23.0
1387,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/14/2018,6899,2,175,CS,175,CS,0.0,0.0,3937.5,3937.5,0.0,0.0,0.0,0.0,22.5
1388,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/17/2018,6916,3,14,CS,14,CS,0.0,0.0,322.0,322.0,0.0,82.32,28.85,-64.95,23.0
1389,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,10/21/2018,6927,2,35,CS,35,CS,0.0,0.0,805.0,805.0,0.0,0.0,0.0,0.0,23.0
1390,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/24/2018,6936,3,11,CS,11,CS,0.0,0.0,253.0,253.0,0.0,62.71,24.53,-60.88,23.0
1391,APPE13,Apple McIntosh ECO tote 8/5#,,,BHO,10/26/2018,6948,2,70,CS,70,CS,0.0,0.0,1610.0,1610.0,0.0,0.0,0.0,0.0,23.0
1392,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/29/2018,6931,2,70,CS,70,CS,0.0,0.0,1575.0,1575.0,0.0,0.0,0.0,0.0,22.5
1393,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/31/2018,6960,4,17,CS,17,CS,0.0,0.0,391.0,0.0,-100.0,90.2,0.0,-100.0,0.0
1394,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,11/02/2018,6970,5,35,CS,35,CS,0.0,0.0,805.0,805.0,0.0,0.0,0.0,0.0,23.0
1397,APPE132,Apple McIntosh ECO 88/100s,,,SUN,11/28/2016,4538,1,210,CS,210,CS,0.0,0.0,6090.0,6090.0,0.0,956.52,956.52,0.0,29.0
1413,APPE14,Apple McIntosh ECO 88s,,,SUN,01/02/2014,13,2,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,53.34,53.34,0.0,24.75
1414,APPE14,Apple McIntosh ECO 88s,,,SUN,01/03/2014,14,1,35,CS,35,CS,0.0,0.0,866.25,866.25,0.0,0.0,0.0,0.0,24.75
1415,APPE14,Apple McIntosh ECO 88s,,,SUN,01/07/2014,1,2,70,CS,70,CS,0.0,0.0,1732.5,1732.5,0.0,0.0,0.0,0.0,24.75
1416,APPE14,Apple McIntosh ECO 88s,,,SUN,01/08/2014,3,6,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,53.34,53.34,0.0,24.75
1418,APPE14,Apple McIntosh ECO 88s,,,SUN,01/13/2014,7,1,105,CS,105,CS,0.0,0.0,2598.75,2598.75,0.0,0.0,0.0,0.0,24.75
1419,APPE14,Apple McIntosh ECO 88s,,,SUN,01/15/2014,10,3,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,53.34,53.34,0.0,24.75
1420,APPE14,Apple McIntosh ECO 88s,,,SUN,01/17/2014,20,2,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,106.68,106.68,0.0,24.75
1421,APPE14,Apple McIntosh ECO 88s,,,SUN,01/20/2014,29,1,70,CS,70,CS,0.0,0.0,1732.5,1732.5,0.0,0.0,0.0,0.0,24.75
1422,APPE14,Apple McIntosh ECO 88s,,,SUN,01/21/2014,23,1,35,CS,35,CS,0.0,0.0,866.25,866.25,0.0,0.0,0.0,0.0,24.75
1423,APPE14,Apple McIntosh ECO 88s,,,SUN,01/22/2014,30,2,42,CS,35,CS,0.0,-16.67,866.25,866.25,0.0,44.45,44.45,0.0,24.75
1424,APPE14,Apple McIntosh ECO 88s,,,SUN,01/24/2014,31,2,42,CS,84,CS,0.0,100.0,2079.0,2079.0,0.0,106.68,106.68,0.0,24.75
1425,APPE14,Apple McIntosh ECO 88s,,,SUN,01/27/2014,34,1,70,CS,70,CS,0.0,0.0,1732.5,1732.5,0.0,0.0,0.0,0.0,24.75
1426,APPE14,Apple McIntosh ECO 88s,,,SUN,01/31/2014,42,2,168,CS,154,CS,0.0,-8.33,3811.5,3811.5,0.0,195.58,195.58,0.0,24.75
1427,APPE14,Apple McIntosh ECO 88s,,,SUN,02/04/2014,46,1,56,CS,56,CS,0.0,0.0,1386.0,1386.0,0.0,0.0,0.0,0.0,24.75
1428,APPE14,Apple McIntosh ECO 88s,,,SUN,02/07/2014,48,1,105,CS,105,CS,0.0,0.0,2598.75,2598.75,0.0,0.0,0.0,0.0,24.75
1429,APPE14,Apple McIntosh ECO 88s,,,SUN,02/10/2014,59,2,168,CS,168,CS,0.0,0.0,4158.0,4158.0,0.0,213.36,213.36,0.0,24.75
1430,APPE14,Apple McIntosh ECO 88s,,,SUN,02/13/2014,55,1,50,CS,50,CS,0.0,0.0,1237.5,1237.5,0.0,0.0,0.0,0.0,24.75
1431,APPE14,Apple McIntosh ECO 88s,,,ORB,02/15/2014,61,4,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,106.68,106.68,0.0,24.75
1432,APPE14,Apple McIntosh ECO 88s,,,SUN,02/17/2014,62,2,126,CS,126,CS,0.0,0.0,3118.5,3118.5,0.0,160.02,160.02,0.0,24.75
1433,APPE14,Apple McIntosh ECO 88s,,,SUN,02/18/2014,64,1,91,CS,91,CS,0.0,0.0,2252.25,2252.25,0.0,0.0,0.0,0.0,24.75
1434,APPE14,Apple McIntosh ECO 88s,,,SUN,02/21/2014,69,2,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,106.68,106.68,0.0,24.75
1435,APPE14,Apple McIntosh ECO 88s,,,SUN,02/21/2014,73,1,24,CS,24,CS,0.0,0.0,594.0,594.0,0.0,0.0,0.0,0.0,24.75
1436,APPE14,Apple McIntosh ECO 88s,,,ORB,02/24/2014,71,2,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,53.34,53.34,0.0,24.75
1437,APPE14,Apple McIntosh ECO 88s,,,SUN,02/26/2014,72,2,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,106.68,106.68,0.0,24.75
1438,APPE14,Apple McIntosh ECO 88s,,,SUN,02/26/2014,79,1,55,CS,55,CS,0.0,0.0,1361.25,1361.25,0.0,0.0,0.0,0.0,24.75
1439,APPE14,Apple McIntosh ECO 88s,,,SUN,03/03/2014,87,1,105,CS,105,CS,0.0,0.0,2598.75,2598.75,0.0,0.0,0.0,0.0,24.75
1440,APPE14,Apple McIntosh ECO 88s,,,SUN,03/04/2014,105,1,23,CS,23,CS,0.0,0.0,569.25,569.25,0.0,0.0,0.0,0.0,24.75
1441,APPE14,Apple McIntosh ECO 88s,,,SUN,03/05/2014,107,1,35,CS,35,CS,0.0,0.0,866.25,866.25,0.0,0.0,0.0,0.0,24.75
1442,APPE14,Apple McIntosh ECO 88s,,,SUN,03/06/2014,96,2,84,CS,83,CS,0.0,-1.19,2054.25,2054.25,0.0,105.41,105.41,0.0,24.75
1443,APPE14,Apple McIntosh ECO 88s,,,SUN,03/07/2014,108,2,35,CS,35,CS,0.0,0.0,866.25,866.25,0.0,0.0,0.0,0.0,24.75
1444,APPE14,Apple McIntosh ECO 88s,,,ORB,03/08/2014,109,2,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,106.68,106.68,0.0,24.75
1445,APPE14,Apple McIntosh ECO 88s,,,SUN,03/10/2014,97,2,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,106.68,106.68,0.0,24.75
1446,APPE14,Apple McIntosh ECO 88s,,,SUN,03/12/2014,90,1,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,0.0,0.0,0.0,24.75
1447,APPE14,Apple McIntosh ECO 88s,,,ORB,03/14/2014,98,2,258,CS,258,CS,0.0,0.0,6385.5,6385.5,0.0,327.66,327.66,0.0,24.75
1448,APPE14,Apple McIntosh ECO 88s,,,SUN,03/17/2014,99,2,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,106.68,106.68,0.0,24.75
1449,APPE14,Apple McIntosh ECO 88s,,,CHP,03/17/2014,122,2,35,CS,35,CS,0.0,0.0,866.25,866.25,0.0,0.0,0.0,0.0,24.75
1450,APPE14,Apple McIntosh ECO 88s,,,CHP,03/18/2014,118,2,35,CS,35,CS,0.0,0.0,866.25,866.25,0.0,0.0,0.0,0.0,24.75
1451,APPE14,Apple McIntosh ECO 88s,,,SUN,03/18/2014,125,2,30,CS,35,CS,0.0,16.67,866.25,866.25,0.0,0.0,0.0,0.0,24.75
1452,APPE14,Apple McIntosh ECO 88s,,,SUN,03/19/2014,92,2,70,CS,37,CS,0.0,-47.14,915.75,915.75,0.0,0.0,0.0,0.0,24.75
1453,APPE14,Apple McIntosh ECO 88s,,,CHP,03/20/2014,119,3,35,CS,35,CS,0.0,0.0,866.25,866.25,0.0,0.0,0.0,0.0,24.75
1454,APPE14,Apple McIntosh ECO 88s,,,SUN,03/26/2014,133,2,105,CS,105,CS,0.0,0.0,2598.75,2598.75,0.0,0.0,0.0,0.0,24.75
1455,APPE14,Apple McIntosh ECO 88s,,,SUN,04/01/2014,147,1,35,CS,35,CS,0.0,0.0,866.25,866.25,0.0,0.0,0.0,0.0,24.75
1456,APPE14,Apple McIntosh ECO 88s,,,SUN,04/02/2014,151,1,35,CS,35,CS,0.0,0.0,866.25,866.25,0.0,0.0,0.0,0.0,24.75
1457,APPE14,Apple McIntosh ECO 88s,,,CHP,04/03/2014,149,2,70,CS,70,CS,0.0,0.0,1732.5,1732.5,0.0,0.0,0.0,0.0,24.75
1458,APPE14,Apple McIntosh ECO 88s,,,CHP,04/08/2014,155,2,70,CS,70,CS,0.0,0.0,1732.5,1732.5,0.0,0.0,0.0,0.0,24.75
1459,APPE14,Apple McIntosh ECO 88s,,,SUN,04/09/2014,156,2,126,CS,126,CS,0.0,0.0,3118.5,3118.5,0.0,160.02,160.02,0.0,24.75
1460,APPE14,Apple McIntosh ECO 88s,,,CHP,04/11/2014,158,2,35,CS,35,CS,0.0,0.0,866.25,866.25,0.0,0.0,0.0,0.0,24.75
1461,APPE14,Apple McIntosh ECO 88s,,,SUN,04/15/2014,157,2,126,CS,119,CS,0.0,-5.56,2945.25,2945.25,0.0,151.13,151.13,0.0,24.75
1462,APPE14,Apple McIntosh ECO 88s,,,CHP,04/16/2014,167,2,70,CS,70,CS,0.0,0.0,1732.5,1732.5,0.0,0.0,0.0,0.0,24.75
1463,APPE14,Apple McIntosh ECO 88s,,,SUN,04/21/2014,171,2,126,CS,126,CS,0.0,0.0,3118.5,3118.5,0.0,160.02,160.02,0.0,24.75
1464,APPE14,Apple McIntosh ECO 88s,,,CHP,04/21/2014,172,3,105,CS,105,CS,0.0,0.0,2598.75,2598.75,0.0,0.0,0.0,0.0,24.75
1465,APPE14,Apple McIntosh ECO 88s,,,SUN,04/24/2014,184,3,23,CS,23,CS,0.0,0.0,540.5,540.5,0.0,0.0,0.0,0.0,23.5
1466,APPE14,Apple McIntosh ECO 88s,,,CHP,04/28/2014,176,1,70,CS,70,CS,0.0,0.0,1732.5,1732.5,0.0,0.0,0.0,0.0,24.75
1467,APPE14,Apple McIntosh ECO 88s,,,CHP,04/30/2014,182,2,200,CS,200,CS,0.0,0.0,4700.0,4700.0,0.0,504.0,504.0,0.0,23.5
1468,APPE14,Apple McIntosh ECO 88s,,,SUN,04/30/2014,183,1,11,CS,9,CS,0.0,-18.18,222.75,222.75,0.0,0.0,0.0,0.0,24.75
1469,APPE14,Apple McIntosh ECO 88s,,,CHP,05/02/2014,189,2,70,CS,70,CS,0.0,0.0,1732.5,1732.5,0.0,0.0,0.0,0.0,24.75
1470,APPE14,Apple McIntosh ECO 88s,,,CHP,05/06/2014,193,2,84,CS,84,CS,0.0,0.0,1974.0,1974.0,0.0,218.83,218.83,0.0,23.5
1471,APPE14,Apple McIntosh ECO 88s,,,CHP,05/12/2014,205,2,35,CS,35,CS,0.0,0.0,866.25,866.25,0.0,0.0,0.0,0.0,24.75
1472,APPE14,Apple McIntosh ECO 88s,,,CHP,05/16/2014,206,2,35,CS,35,CS,0.0,0.0,866.25,866.25,0.0,0.0,0.0,0.0,24.75
1473,APPE14,Apple McIntosh ECO 88s,,,SUN,09/12/2014,1057,3,1,CS,1,CS,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0
1474,APPE14,Apple McIntosh ECO 88s,,,SUN,09/21/2014,1104,2,168,CS,140,CS,0.0,-16.67,3395.0,3395.0,0.0,0.0,0.0,0.0,24.25
1475,APPE14,Apple McIntosh ECO 88s,,,LYM,09/21/2014,1114,13,1,CS,1,CS,0.0,0.0,25.5,25.5,0.0,5.98,5.98,0.0,25.5
1476,APPE14,Apple McIntosh ECO 88s,,,ORB,09/30/2014,1171,1,336,CS,336,CS,0.0,0.0,8316.0,8316.0,0.0,426.72,426.72,0.0,24.75
1477,APPE14,Apple McIntosh ECO 88s,,,ORB,10/03/2014,1204,3,168,CS,168,CS,0.0,0.0,4158.0,4158.0,0.0,0.0,0.0,0.0,24.75
1478,APPE14,Apple McIntosh ECO 88s,,,CLA,10/03/2014,1205,1,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,0.0,0.0,0.0,24.75
1479,APPE14,Apple McIntosh ECO 88s,,,SUN,10/04/2014,1211,2,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,106.68,106.68,0.0,24.75
1480,APPE14,Apple McIntosh ECO 88s,,,ORB,10/13/2014,1259,1,210,CS,210,CS,0.0,0.0,5197.5,5197.5,0.0,266.7,266.7,0.0,24.75
1481,APPE14,Apple McIntosh ECO 88s,,,ORB,10/14/2014,1260,1,126,CS,126,CS,0.0,0.0,3118.5,3118.5,0.0,0.0,0.0,0.0,24.75
1483,APPE14,Apple McIntosh ECO 88s,,,LYM,10/17/2014,1289,1,45,CS,45,CS,0.0,0.0,1170.0,1170.0,0.0,0.0,0.0,0.0,26.0
1484,APPE14,Apple McIntosh ECO 88s,,,CLA,10/17/2014,1300,2,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,0.0,0.0,0.0,24.75
1485,APPE14,Apple McIntosh ECO 88s,,,SUN,10/18/2014,1299,2,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,53.34,53.34,0.0,24.75
1486,APPE14,Apple McIntosh ECO 88s,,,SUN,10/21/2014,1291,3,42,CS,42,CS,0.0,0.0,1092.0,1092.0,0.0,0.0,0.0,0.0,26.0
1487,APPE14,Apple McIntosh ECO 88s,,,CLA,10/23/2014,1332,5,3,CS,3,CS,0.0,0.0,78.0,78.0,0.0,33.63,33.63,0.0,26.0
1488,APPE14,Apple McIntosh ECO 88s,,,SUN,10/23/2014,1342,4,42,CS,42,CS,0.0,0.0,1092.0,1092.0,0.0,0.0,0.0,0.0,26.0
1489,APPE14,Apple McIntosh ECO 88s,,,ORB,10/24/2014,1326,4,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,1.95,1.95,0.0,24.75
1490,APPE14,Apple McIntosh ECO 88s,,,SUN,10/26/2014,1348,2,84,CS,84,CS,0.0,0.0,2184.0,2184.0,0.0,0.0,0.0,0.0,26.0
1491,APPE14,Apple McIntosh ECO 88s,,,LYM,10/28/2014,1354,1,45,CS,45,CS,0.0,0.0,1170.0,1170.0,0.0,0.0,0.0,0.0,26.0
1493,APPE14,Apple McIntosh ECO 88s,,,SUL,10/31/2014,1365,2,168,CS,168,CS,0.0,0.0,3822.0,3822.0,0.0,339.9,339.9,0.0,22.75
1494,APPE14,Apple McIntosh ECO 88s,,,ORB,11/03/2014,1372,4,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,106.68,106.68,0.0,24.75
1496,APPE14,Apple McIntosh ECO 88s,,,LYM,11/05/2014,1384,3,45,CS,45,CS,0.0,0.0,1170.0,1170.0,0.0,0.0,0.0,0.0,26.0
1497,APPE14,Apple McIntosh ECO 88s,,,ORB,11/10/2014,1401,5,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,0.0,0.0,0.0,24.75
1498,APPE14,Apple McIntosh ECO 88s,,,ORB,11/12/2014,1403,4,126,CS,126,CS,0.0,0.0,3118.5,3118.5,0.0,160.02,160.02,0.0,24.75
1499,APPE14,Apple McIntosh ECO 88s,,,ORB,11/12/2014,1416,5,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,0.0,0.0,0.0,24.75
1500,APPE14,Apple McIntosh ECO 88s,,,LYM,11/13/2014,1415,2,45,CS,45,CS,0.0,0.0,1170.0,1170.0,0.0,0.0,0.0,0.0,26.0
1501,APPE14,Apple McIntosh ECO 88s,,,SUN,11/13/2014,1406,2,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,53.34,53.34,0.0,24.75
1502,APPE14,Apple McIntosh ECO 88s,,,ORB,11/19/2014,1426,2,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,0.0,0.0,0.0,24.75
1503,APPE14,Apple McIntosh ECO 88s,,,CLA,11/20/2014,1427,3,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,0.0,0.0,0.0,24.75
1504,APPE14,Apple McIntosh ECO 88s,,,ORB,11/24/2014,1432,1,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,106.68,106.68,0.0,24.75
1505,APPE14,Apple McIntosh ECO 88s,,,ORB,11/25/2014,1433,4,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,0.0,0.0,0.0,24.75
1506,APPE14,Apple McIntosh ECO 88s,,,CLA,11/28/2014,1437,4,42,CS,35,CS,0.0,-16.67,866.25,866.25,0.0,0.0,0.0,0.0,24.75
1507,APPE14,Apple McIntosh ECO 88s,,,LYM,11/28/2014,1441,1,45,CS,45,CS,0.0,0.0,1170.0,1170.0,0.0,0.0,0.0,0.0,26.0
1508,APPE14,Apple McIntosh ECO 88s,,,ORB,12/01/2014,1438,3,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,106.68,106.68,0.0,24.75
1509,APPE14,Apple McIntosh ECO 88s,,,ORB,12/03/2014,1451,1,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,0.0,0.0,0.0,24.75
1510,APPE14,Apple McIntosh ECO 88s,,,ORB,12/08/2014,1452,1,126,CS,126,CS,0.0,0.0,3118.5,3118.5,0.0,160.02,160.02,0.0,24.75
1511,APPE14,Apple McIntosh ECO 88s,,,SUN,12/13/2014,1464,2,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,53.34,53.34,0.0,24.75
1512,APPE14,Apple McIntosh ECO 88s,,,LYM,12/23/2014,1489,1,36,CS,36,CS,0.0,0.0,810.0,810.0,0.0,0.0,0.0,0.0,22.5
1513,APPE14,Apple McIntosh ECO 88s,,,SUL,12/27/2014,1475,1,420,CS,210,CS,0.0,-50.0,4725.0,4725.0,0.0,739.2,739.2,0.0,22.5
1514,APPE14,Apple McIntosh ECO 88s,,,SUL,01/03/2015,1497,1,210,CS,210,CS,0.0,0.0,4725.0,4725.0,0.0,739.2,739.2,0.0,22.5
1515,APPE14,Apple McIntosh ECO 88s,,,ORB,01/14/2015,1513,3,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,0.0,0.0,0.0,24.75
1516,APPE14,Apple McIntosh ECO 88s,,,SUN,01/15/2015,1515,1,105,CS,105,CS,0.0,0.0,2493.75,2493.75,0.0,0.0,0.0,0.0,23.75
1517,APPE14,Apple McIntosh ECO 88s,,,ORB,01/19/2015,1519,3,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,53.34,53.34,0.0,24.75
